time,itow,lat,lon,alt,speed,accuracy
406.509, 563886181, 40.6199678, -3.5883884, 678.6220408, 23.829, 0.650
406.609, 563886281, 40.6199884, -3.5883854, 678.5359829, 23.786, 0.660
406.709, 563886381, 40.6200087, -3.5883807, 678.4836567, 23.607, 0.660
406.809, 563886481, 40.6200287, -3.5883748, 678.3903983, 23.527, 0.660
406.909, 563886581, 40.6200485, -3.5883675, 678.3089428, 23.490, 0.660
407.009, 563886681, 40.6200679, -3.5883589, 678.2264739, 23.368, 0.660
407.109, 563886781, 40.6200871, -3.5883490, 678.1340187, 23.321, 0.660
407.209, 563886881, 40.6201058, -3.5883377, 678.0044741, 23.307, 0.660
407.309, 563886981, 40.6201240, -3.5883251, 677.8868155, 23.203, 0.660
407.409, 563887081, 40.6201418, -3.5883112, 677.7932339, 23.244, 0.660
407.509, 563887181, 40.6201591, -3.5882959, 677.6530370, 23.365, 0.660
407.609, 563887281, 40.6201759, -3.5882790, 677.5699335, 23.435, 0.660
407.709, 563887381, 40.6201918, -3.5882607, 677.4470847, 23.574, 0.660
407.809, 563887481, 40.6202069, -3.5882410, 677.3310761, 23.659, 0.660
407.909, 563887581, 40.6202208, -3.5882191, 677.2607081, 23.728, 0.660
408.009, 563887681, 40.6202337, -3.5881963, 677.2094702, 23.819, 0.660
408.109, 563887781, 40.6202458, -3.5881726, 677.2038878, 23.876, 0.660
408.209, 563887881, 40.6202569, -3.5881479, 677.1830397, 23.991, 0.660
408.309, 563887981, 40.6202672, -3.5881226, 677.1904423, 23.992, 0.660
408.409, 563888081, 40.6202765, -3.5880961, 677.2027831, 24.244, 0.660
408.509, 563888181, 40.6202845, -3.5880683, 677.2452183, 24.511, 0.660
408.609, 563888281, 40.6202917, -3.5880403, 677.2662768, 24.675, 0.660
408.709, 563888381, 40.6202985, -3.5880117, 677.2233748, 24.949, 0.660
408.809, 563888481, 40.6203044, -3.5879829, 677.1894021, 25.102, 0.660
408.909, 563888581, 40.6203091, -3.5879530, 677.1952684, 25.416, 0.660
409.009, 563888681, 40.6203130, -3.5879226, 677.2080625, 25.715, 0.650
409.109, 563888781, 40.6203164, -3.5878920, 677.2243887, 25.950, 0.650
409.209, 563888881, 40.6203196, -3.5878612, 677.2615421, 26.180, 0.650
409.309, 563888981, 40.6203221, -3.5878302, 677.2615168, 26.339, 0.650
409.409, 563889081, 40.6203239, -3.5877987, 677.2013597, 26.613, 0.650
409.509, 563889181, 40.6203250, -3.5877669, 677.1803042, 26.825, 0.650
409.609, 563889281, 40.6203256, -3.5877352, 677.1185008, 26.900, 0.650
409.709, 563889381, 40.6203256, -3.5877029, 677.0873733, 27.171, 0.650
409.809, 563889481, 40.6203252, -3.5876702, 677.0337116, 27.447, 0.650
409.909, 563889581, 40.6203237, -3.5876378, 676.9930820, 27.578, 0.650
410.009, 563889681, 40.6203218, -3.5876049, 676.9666870, 27.785, 0.650
410.109, 563889781, 40.6203191, -3.5875717, 676.9204925, 28.101, 0.650
410.209, 563889881, 40.6203160, -3.5875385, 676.8590529, 28.291, 0.650
410.309, 563889981, 40.6203125, -3.5875047, 676.8359621, 28.627, 0.650
410.409, 563890081, 40.6203088, -3.5874708, 676.7722555, 28.860, 0.650
410.509, 563890181, 40.6203046, -3.5874368, 676.7416259, 29.091, 0.650
410.609, 563890281, 40.6203001, -3.5874025, 676.7050224, 29.351, 0.650
410.709, 563890381, 40.6202955, -3.5873677, 676.6355476, 29.658, 0.650
410.809, 563890481, 40.6202906, -3.5873328, 676.5174583, 29.902, 0.650
410.909, 563890581, 40.6202856, -3.5872980, 676.4927817, 29.986, 0.650
411.009, 563890681, 40.6202806, -3.5872624, 676.4455354, 30.314, 0.650
411.109, 563890781, 40.6202754, -3.5872266, 676.3646684, 30.643, 0.650
411.209, 563890881, 40.6202704, -3.5871909, 676.3071644, 30.752, 0.650
411.309, 563890981, 40.6202654, -3.5871545, 676.2605522, 31.067, 0.650
411.409, 563891081, 40.6202604, -3.5871179, 676.1967617, 31.333, 0.650
411.509, 563891181, 40.6202556, -3.5870809, 676.1405911, 31.591, 0.650
411.609, 563891281, 40.6202507, -3.5870437, 676.0430715, 31.845, 0.650
411.709, 563891381, 40.6202460, -3.5870062, 675.9296976, 32.041, 0.650
411.809, 563891481, 40.6202414, -3.5869682, 675.8331778, 32.376, 0.650
411.909, 563891581, 40.6202368, -3.5869301, 675.7430091, 32.459, 0.650
412.009, 563891681, 40.6202324, -3.5868919, 675.7162269, 32.721, 0.650
412.109, 563891781, 40.6202278, -3.5868532, 675.6249562, 32.914, 0.650
412.209, 563891881, 40.6202234, -3.5868143, 675.5732669, 33.133, 0.650
412.309, 563891981, 40.6202188, -3.5867752, 675.4875264, 33.329, 0.650
412.409, 563892081, 40.6202142, -3.5867359, 675.4291610, 33.579, 0.650
412.509, 563892181, 40.6202095, -3.5866962, 675.3645375, 33.805, 0.650
412.609, 563892281, 40.6202048, -3.5866565, 675.2969458, 33.966, 0.650
412.709, 563892381, 40.6201997, -3.5866163, 675.2292657, 34.213, 0.650
412.809, 563892481, 40.6201944, -3.5865762, 675.1260027, 34.403, 0.650
412.909, 563892581, 40.6201888, -3.5865355, 674.9754803, 34.752, 0.640
413.009, 563892681, 40.6201831, -3.5864950, 674.8478448, 34.865, 0.640
413.109, 563892781, 40.6201766, -3.5864541, 674.6959445, 35.141, 0.640
413.209, 563892881, 40.6201699, -3.5864134, 674.5982900, 35.201, 0.640
413.309, 563892981, 40.6201626, -3.5863727, 674.4835628, 35.341, 0.640
413.409, 563893081, 40.6201545, -3.5863320, 674.3747457, 35.541, 0.640
413.509, 563893181, 40.6201458, -3.5862914, 674.2781454, 35.682, 0.640
413.609, 563893281, 40.6201364, -3.5862505, 674.1664321, 35.957, 0.640
413.709, 563893381, 40.6201262, -3.5862100, 674.0600972, 36.074, 0.640
413.809, 563893481, 40.6201157, -3.5861694, 673.9127189, 36.165, 0.640
413.909, 563893581, 40.6201041, -3.5861289, 673.7841886, 36.338, 0.640
414.009, 563893681, 40.6200919, -3.5860885, 673.5995306, 36.511, 0.640
414.109, 563893781, 40.6200790, -3.5860482, 673.3788333, 36.687, 0.640
414.209, 563893881, 40.6200657, -3.5860080, 673.1826456, 36.911, 0.640
414.309, 563893981, 40.6200514, -3.5859678, 672.9458822, 37.103, 0.640
414.409, 563894081, 40.6200364, -3.5859279, 672.7290512, 37.250, 0.640
414.509, 563894181, 40.6200208, -3.5858881, 672.5163062, 37.469, 0.640
414.609, 563894281, 40.6200043, -3.5858488, 672.2830561, 37.668, 0.640
414.709, 563894381, 40.6199870, -3.5858098, 672.1321642, 37.809, 0.640
414.809, 563894481, 40.6199689, -3.5857713, 671.9476146, 38.029, 0.640
414.909, 563894581, 40.6199503, -3.5857330, 671.7499050, 38.194, 0.640
415.009, 563894681, 40.6199307, -3.5856953, 671.5947108, 38.313, 0.640
415.109, 563894781, 40.6199105, -3.5856580, 671.3774878, 38.470, 0.640
415.209, 563894881, 40.6198892, -3.5856216, 671.2344185, 38.451, 0.640
415.309, 563894981, 40.6198673, -3.5855857, 671.0723949, 38.604, 0.640
415.409, 563895081, 40.6198444, -3.5855503, 670.9557607, 38.867, 0.640
415.509, 563895181, 40.6198213, -3.5855157, 670.8267080, 38.779, 0.640
415.609, 563895281, 40.6197970, -3.5854818, 670.7091259, 38.986, 0.640
415.709, 563895381, 40.6197723, -3.5854486, 670.6482711, 39.084, 0.640
415.809, 563895481, 40.6197469, -3.5854158, 670.5592219, 39.256, 0.640
415.909, 563895581, 40.6197206, -3.5853845, 670.4573844, 39.279, 0.640
416.009, 563895681, 40.6196936, -3.5853537, 670.3800702, 39.393, 0.640
416.109, 563895781, 40.6196660, -3.5853239, 670.2245839, 39.461, 0.640
416.209, 563895881, 40.6196376, -3.5852951, 670.1451961, 39.586, 0.640
416.309, 563895981, 40.6196087, -3.5852675, 670.0296389, 39.594, 0.630
416.409, 563896081, 40.6195795, -3.5852405, 669.8924356, 39.568, 0.630
416.509, 563896181, 40.6195497, -3.5852143, 669.7634365, 39.679, 0.630
416.609, 563896281, 40.6195194, -3.5851897, 669.6172642, 39.585, 0.630
416.709, 563896381, 40.6194887, -3.5851658, 669.5051899, 39.589, 0.630
416.809, 563896481, 40.6194575, -3.5851430, 669.3646705, 39.576, 0.630
416.909, 563896581, 40.6194259, -3.5851213, 669.2366247, 39.532, 0.630
417.009, 563896681, 40.6193941, -3.5851001, 669.0675242, 39.573, 0.630
417.109, 563896781, 40.6193617, -3.5850795, 668.8937824, 39.704, 0.630
417.209, 563896881, 40.6193290, -3.5850601, 668.6970324, 39.775, 0.630
417.309, 563896981, 40.6192961, -3.5850412, 668.5085412, 39.758, 0.630
417.409, 563897081, 40.6192627, -3.5850230, 668.3412631, 39.957, 0.630
417.509, 563897181, 40.6192289, -3.5850053, 668.1550942, 40.156, 0.630
417.609, 563897281, 40.6191951, -3.5849878, 667.9825973, 40.280, 0.630
417.709, 563897381, 40.6191609, -3.5849708, 667.8195179, 40.411, 0.630
417.809, 563897481, 40.6191267, -3.5849541, 667.5644300, 40.478, 0.630
417.909, 563897581, 40.6190922, -3.5849379, 667.3496924, 40.570, 0.630
418.009, 563897681, 40.6190573, -3.5849217, 667.1094255, 40.792, 0.630
418.109, 563897781, 40.6190225, -3.5849057, 666.8650360, 40.902, 0.630
418.209, 563897881, 40.6189873, -3.5848899, 666.6066527, 41.074, 0.630
418.309, 563897981, 40.6189521, -3.5848740, 666.3003626, 41.183, 0.630
418.409, 563898081, 40.6189167, -3.5848584, 665.9826252, 41.293, 0.630
418.509, 563898181, 40.6188811, -3.5848428, 665.7059059, 41.438, 0.630
418.609, 563898281, 40.6188453, -3.5848273, 665.4372776, 41.591, 0.630
418.709, 563898381, 40.6188096, -3.5848121, 665.1865898, 41.664, 0.630
418.809, 563898481, 40.6187736, -3.5847969, 664.8903493, 41.796, 0.630
418.909, 563898581, 40.6187376, -3.5847820, 664.6126754, 41.964, 0.624
419.009, 563898681, 40.6187013, -3.5847671, 664.4078374, 42.096, 0.620
419.109, 563898781, 40.6186650, -3.5847522, 664.2012953, 42.218, 0.620
419.209, 563898881, 40.6186285, -3.5847373, 664.0155421, 42.322, 0.620
419.309, 563898981, 40.6185919, -3.5847226, 663.8496644, 42.481, 0.620
419.409, 563899081, 40.6185552, -3.5847077, 663.6479054, 42.594, 0.620
419.509, 563899181, 40.6185184, -3.5846928, 663.4791548, 42.687, 0.620
419.609, 563899281, 40.6184818, -3.5846782, 663.2816540, 42.720, 0.620
419.709, 563899381, 40.6184449, -3.5846632, 663.1179745, 42.751, 0.620
419.809, 563899481, 40.6184080, -3.5846486, 662.9980499, 42.805, 0.620
419.909, 563899581, 40.6183710, -3.5846336, 662.8616760, 42.921, 0.620
420.009, 563899681, 40.6183341, -3.5846188, 662.7073858, 42.979, 0.620
420.109, 563899781, 40.6182971, -3.5846040, 662.5829957, 43.029, 0.620
420.209, 563899881, 40.6182601, -3.5845892, 662.4885240, 43.048, 0.620
420.309, 563899981, 40.6182230, -3.5845742, 662.3794110, 43.137, 0.620
420.409, 563900081, 40.6181859, -3.5845593, 662.2207857, 43.074, 0.620
420.509, 563900181, 40.6181486, -3.5845444, 662.1509718, 43.258, 0.620
420.609, 563900281, 40.6181113, -3.5845294, 662.0274930, 43.282, 0.620
420.709, 563900381, 40.6180741, -3.5845144, 661.9133096, 43.252, 0.616
420.809, 563900481, 40.6180367, -3.5844993, 661.8329719, 43.379, 0.610
420.909, 563900581, 40.6179993, -3.5844842, 661.7370573, 43.425, 0.610
421.009, 563900681, 40.6179619, -3.5844689, 661.6111154, 43.430, 0.610
421.109, 563900781, 40.6179244, -3.5844539, 661.4916747, 43.546, 0.610
421.209, 563900881, 40.6178866, -3.5844391, 661.3038577, 43.643, 0.610
421.309, 563900981, 40.6178489, -3.5844239, 661.1946306, 43.700, 0.610
421.409, 563901081, 40.6178113, -3.5844086, 661.1073721, 43.750, 0.610
421.509, 563901181, 40.6177738, -3.5843932, 660.9819758, 43.715, 0.610
421.609, 563901281, 40.6177356, -3.5843778, 660.8769564, 43.983, 0.620
421.709, 563901381, 40.6176976, -3.5843620, 660.7522049, 44.177, 0.620
421.809, 563901481, 40.6176594, -3.5843465, 660.5996284, 44.243, 0.620
421.909, 563901581, 40.6176218, -3.5843310, 660.5211165, 44.055, 0.620
422.009, 563901682, 40.6175838, -3.5843153, 660.4713744, 43.982, 0.620
422.109, 563901782, 40.6175461, -3.5842996, 660.4146988, 43.937, 0.620
422.209, 563901882, 40.6175082, -3.5842838, 660.3727746, 44.043, 0.620
422.309, 563901982, 40.6174703, -3.5842679, 660.3539941, 44.186, 0.620
422.409, 563902082, 40.6174324, -3.5842521, 660.3543374, 44.177, 0.620
422.509, 563902182, 40.6173943, -3.5842361, 660.3276173, 44.305, 0.620
422.609, 563902282, 40.6173564, -3.5842201, 660.3280655, 44.262, 0.620
422.709, 563902382, 40.6173184, -3.5842042, 660.2225137, 44.302, 0.620
422.809, 563902482, 40.6172804, -3.5841883, 660.1938277, 44.381, 0.620
422.909, 563902582, 40.6172422, -3.5841723, 660.2576159, 44.427, 0.620
423.009, 563902682, 40.6172044, -3.5841561, 660.2554084, 44.346, 0.620
423.109, 563902782, 40.6171663, -3.5841401, 660.2321842, 44.436, 0.620
423.209, 563902882, 40.6171279, -3.5841241, 660.2051775, 44.557, 0.620
423.309, 563902982, 40.6170894, -3.5841078, 660.2139807, 44.742, 0.620
423.409, 563903082, 40.6170509, -3.5840918, 660.2085724, 44.796, 0.620
423.509, 563903182, 40.6170125, -3.5840758, 660.2097532, 44.848, 0.620
423.609, 563903282, 40.6169742, -3.5840593, 660.2526887, 44.838, 0.620
423.709, 563903382, 40.6169361, -3.5840432, 660.2550487, 44.698, 0.620
423.809, 563903482, 40.6168977, -3.5840270, 660.2931164, 44.747, 0.620
423.909, 563903582, 40.6168592, -3.5840105, 660.3090906, 44.950, 0.620
424.009, 563903682, 40.6168208, -3.5839939, 660.3428854, 44.965, 0.620
424.109, 563903782, 40.6167827, -3.5839771, 660.4057003, 44.882, 0.620
424.209, 563903882, 40.6167444, -3.5839607, 660.4280378, 44.803, 0.620
424.309, 563903982, 40.6167062, -3.5839441, 660.4436735, 44.720, 0.620
424.409, 563904082, 40.6166681, -3.5839276, 660.4146394, 44.684, 0.620
424.509, 563904182, 40.6166297, -3.5839112, 660.3962173, 44.760, 0.620
424.609, 563904282, 40.6165914, -3.5838946, 660.4351670, 44.760, 0.620
424.709, 563904382, 40.6165529, -3.5838779, 660.4934379, 44.883, 0.620
424.809, 563904482, 40.6165146, -3.5838611, 660.5156293, 44.909, 0.620
424.909, 563904582, 40.6164762, -3.5838444, 660.5813534, 44.932, 0.620
425.009, 563904682, 40.6164378, -3.5838277, 660.5699682, 44.933, 0.620
425.109, 563904782, 40.6163994, -3.5838112, 660.5867860, 44.918, 0.620
425.209, 563904882, 40.6163609, -3.5837946, 660.6199455, 44.943, 0.620
425.309, 563904982, 40.6163226, -3.5837779, 660.6517834, 44.921, 0.620
425.409, 563905082, 40.6162843, -3.5837612, 660.5930260, 44.802, 0.620
425.509, 563905182, 40.6162458, -3.5837448, 660.6253490, 44.867, 0.620
425.609, 563905282, 40.6162072, -3.5837280, 660.6378307, 45.018, 0.620
425.709, 563905382, 40.6161686, -3.5837115, 660.6854803, 45.047, 0.620
425.809, 563905482, 40.6161299, -3.5836949, 660.6888507, 45.065, 0.620
425.909, 563905582, 40.6160913, -3.5836784, 660.6700917, 45.085, 0.620
426.009, 563905682, 40.6160527, -3.5836619, 660.6855970, 45.029, 0.620
426.109, 563905782, 40.6160140, -3.5836453, 660.7110519, 45.100, 0.620
426.209, 563905882, 40.6159754, -3.5836287, 660.6634750, 45.015, 0.620
426.309, 563905982, 40.6159368, -3.5836122, 660.6401297, 45.100, 0.620
426.409, 563906082, 40.6158980, -3.5835958, 660.6263129, 45.044, 0.620
426.509, 563906182, 40.6158594, -3.5835793, 660.6421018, 45.025, 0.620
426.609, 563906282, 40.6158205, -3.5835630, 660.6827319, 45.152, 0.620
426.709, 563906382, 40.6157819, -3.5835466, 660.6515768, 45.063, 0.609
426.809, 563906482, 40.6157431, -3.5835302, 660.6590583, 45.125, 0.610
426.909, 563906582, 40.6157042, -3.5835139, 660.6858716, 45.183, 0.610
427.009, 563906682, 40.6156654, -3.5834977, 660.7456673, 45.210, 0.610
427.109, 563906782, 40.6156267, -3.5834814, 660.7498527, 45.107, 0.610
427.209, 563906882, 40.6155879, -3.5834652, 660.7450823, 45.167, 0.610
427.309, 563906982, 40.6155490, -3.5834490, 660.7350150, 45.238, 0.610
427.409, 563907082, 40.6155101, -3.5834326, 660.7407285, 45.257, 0.610
427.509, 563907182, 40.6154712, -3.5834164, 660.7715526, 45.241, 0.610
427.609, 563907282, 40.6154323, -3.5834000, 660.7708630, 45.361, 0.610
427.709, 563907382, 40.6153933, -3.5833838, 660.8102982, 45.381, 0.610
427.809, 563907482, 40.6153543, -3.5833674, 660.8240160, 45.410, 0.610
427.909, 563907582, 40.6153154, -3.5833511, 660.8592588, 45.368, 0.610
428.009, 563907682, 40.6152763, -3.5833348, 660.9064474, 45.468, 0.610
428.109, 563907782, 40.6152373, -3.5833183, 660.9432693, 45.529, 0.610
428.209, 563907882, 40.6151984, -3.5833019, 661.0352877, 45.483, 0.610
428.309, 563907982, 40.6151592, -3.5832852, 661.0672660, 45.601, 0.610
428.409, 563908082, 40.6151201, -3.5832688, 661.0538679, 45.478, 0.610
428.509, 563908182, 40.6150811, -3.5832522, 661.0884514, 45.535, 0.610
428.609, 563908282, 40.6150419, -3.5832357, 661.1065429, 45.593, 0.610
428.709, 563908382, 40.6150028, -3.5832189, 661.1417375, 45.605, 0.610
428.809, 563908482, 40.6149637, -3.5832022, 661.1723764, 45.630, 0.610
428.909, 563908582, 40.6149246, -3.5831856, 661.2195263, 45.676, 0.610
429.009, 563908682, 40.6148853, -3.5831688, 661.2705210, 45.710, 0.610
429.109, 563908782, 40.6148462, -3.5831521, 661.3001646, 45.679, 0.610
429.209, 563908882, 40.6148069, -3.5831352, 661.3458453, 45.688, 0.610
429.309, 563908982, 40.6147677, -3.5831184, 661.4050521, 45.746, 0.610
429.409, 563909082, 40.6147283, -3.5831018, 661.4279808, 45.785, 0.610
429.509, 563909182, 40.6146893, -3.5830848, 661.4605284, 45.720, 0.610
429.609, 563909282, 40.6146499, -3.5830680, 661.5028163, 45.796, 0.610
429.709, 563909382, 40.6146105, -3.5830513, 661.5963523, 45.868, 0.610
429.809, 563909482, 40.6145711, -3.5830345, 661.6005617, 45.909, 0.610
429.909, 563909582, 40.6145317, -3.5830177, 661.5933790, 45.882, 0.610
430.009, 563909682, 40.6144925, -3.5830010, 661.6148233, 45.822, 0.610
430.109, 563909782, 40.6144530, -3.5829843, 661.6744674, 45.901, 0.610
430.209, 563909882, 40.6144135, -3.5829676, 661.7016963, 45.968, 0.610
430.309, 563909982, 40.6143739, -3.5829510, 661.7394134, 46.031, 0.610
430.409, 563910082, 40.6143346, -3.5829344, 661.7820841, 45.954, 0.610
430.509, 563910182, 40.6142951, -3.5829178, 661.7826249, 45.968, 0.610
430.609, 563910282, 40.6142556, -3.5829012, 661.8129308, 46.007, 0.610
430.709, 563910382, 40.6142161, -3.5828844, 661.8173526, 45.997, 0.610
430.809, 563910482, 40.6141765, -3.5828679, 661.8095407, 45.990, 0.610
430.909, 563910582, 40.6141370, -3.5828513, 661.8269462, 46.042, 0.610
431.009, 563910682, 40.6140974, -3.5828348, 661.8714869, 46.059, 0.610
431.109, 563910782, 40.6140577, -3.5828184, 661.9038195, 46.130, 0.610
431.209, 563910882, 40.6140181, -3.5828019, 661.9198726, 46.130, 0.610
431.309, 563910982, 40.6139783, -3.5827856, 661.9389947, 46.179, 0.610
431.409, 563911082, 40.6139386, -3.5827692, 661.9295787, 46.156, 0.610
431.509, 563911182, 40.6138989, -3.5827530, 661.9613286, 46.162, 0.610
431.609, 563911282, 40.6138591, -3.5827369, 661.9897102, 46.144, 0.610
431.709, 563911382, 40.6138191, -3.5827207, 661.9855413, 46.323, 0.610
431.809, 563911482, 40.6137792, -3.5827045, 661.9825718, 46.335, 0.610
431.909, 563911582, 40.6137393, -3.5826885, 661.9941012, 46.262, 0.610
432.009, 563911682, 40.6136996, -3.5826725, 662.0172620, 46.201, 0.610
432.109, 563911782, 40.6136594, -3.5826564, 662.0441071, 46.412, 0.610
432.209, 563911882, 40.6136193, -3.5826403, 662.0491734, 46.452, 0.610
432.309, 563911982, 40.6135794, -3.5826242, 662.0547274, 46.376, 0.610
432.409, 563912082, 40.6135394, -3.5826079, 662.0833269, 46.430, 0.610
432.509, 563912182, 40.6134993, -3.5825916, 662.1518117, 46.526, 0.610
432.609, 563912282, 40.6134593, -3.5825751, 662.1485903, 46.505, 0.610
432.709, 563912382, 40.6134193, -3.5825585, 662.2020202, 46.536, 0.610
432.809, 563912482, 40.6133795, -3.5825418, 662.2379791, 46.492, 0.610
432.909, 563912582, 40.6133405, -3.5825248, 662.3350500, 46.136, 0.610
433.009, 563912682, 40.6133020, -3.5825075, 662.4083760, 45.771, 0.610
433.109, 563912782, 40.6132633, -3.5824901, 662.4839541, 45.623, 0.610
433.209, 563912882, 40.6132239, -3.5824729, 662.5185566, 45.831, 0.610
433.309, 563912982, 40.6131841, -3.5824555, 662.4978797, 46.055, 0.610
433.409, 563913082, 40.6131452, -3.5824386, 662.4937612, 45.746, 0.610
433.509, 563913182, 40.6131073, -3.5824214, 662.5097378, 45.271, 0.610
433.609, 563913282, 40.6130697, -3.5824044, 662.4459226, 44.720, 0.610
433.709, 563913382, 40.6130326, -3.5823872, 662.4430744, 44.138, 0.610
433.809, 563913482, 40.6129959, -3.5823700, 662.4606893, 43.635, 0.610
433.909, 563913582, 40.6129597, -3.5823529, 662.4916879, 43.183, 0.610
434.009, 563913682, 40.6129237, -3.5823358, 662.4422178, 42.657, 0.610
